BridgeAndVehicles-PT-V20P10N10; rf-otf-ldd-sat; 48; 2.5; 6732570
PhilosophersDyn-PT-10; rf-otf-ldd-sat; 24; 85.75; 199051
PhilosophersDyn-PT-10-rf; ldd-sat; 24; 16.775676; 199051
SwimmingPool-PT-02-rf; ldd-sat; 16; 2.906286; 3408031
RwMutex-PT-r0020w0010; otf-ldd-sat; 16; 1.94; 1048586
TCPcondis-PT-10; rf-otf-ldd-sat; 24; 5.74; 13761971603
Solitaire-PT-EngNC7x7-rf; ldd-sat; 1; 1200; -1
SwimmingPool-PT-02; otf-ldd-sat; 16; 0.61; 3408031
CSRepetitions-PT-04; rf-otf-ldd-sat; 8; 37.21; 30948223090688
Dekker-PT-015; otf-ldd-sat; 40; 5.0; 278528
SwimmingPool-PT-03; rf-otf-ldd-sat; 1; 377.83; 32209356
CSRepetitions-PT-04; rf-otf-ldd-sat; 24; 17.92; 30948223090688
RwMutex-PT-r0010w1000; otf-ldd-sat; 1; 437.35; 2024
LamportFastMutEx-PT-5; otf-ldd-sat; 1; 844.3; 530682432
Dekker-PT-020; otf-ldd-sat; 16; 1200; -1
TCPcondis-PT-10; ldd-sat; 24; 66.672658; 13761971603
SmallOperatingSystem-PT-MT0128DC0064-rf; ldd-sat; 8; 7.765885; 261156753
LamportFastMutEx-PT-5; rf-otf-ldd-sat; 1; 128.94; 530682432
RwMutex-PT-r0010w2000; otf-ldd-sat; 16; 152.24; 3024
RwMutex-PT-r0010w0500-rf; ldd-sat; 48; 2.245002; 1524
PhilosophersDyn-PT-10; rf-otf-ldd-sat; 32; 71.72; 199051
Dekker-PT-015-rf; ldd-sat; 8; 0.105492; 278528
SmallOperatingSystem-PT-MT0128DC0064; ldd-sat; 8; 45.087338; 261156753
SmallOperatingSystem-PT-MT0256DC0064; ldd-sat; 24; 283.264167; 3372388305
BridgeAndVehicles-PT-V20P20N20-rf; ldd-sat; 16; 239.84002; 9783606
LamportFastMutEx-PT-5; otf-ldd-sat; 32; 79.68; 530682432
SmallOperatingSystem-PT-MT0128DC0064-rf; ldd-sat; 16; 6.949828; 261156753
BridgeAndVehicles-PT-V20P20N10; otf-ldd-sat; 1; 561.85; 6732570
BridgeAndVehicles-PT-V20P20N10; ldd-sat; 24; 27.546925; 6732570
SwimmingPool-PT-02; ldd-sat; 8; 0.182792; 3408031
BridgeAndVehicles-PT-V20P10N20-rf; ldd-sat; 8; 277.931806; 9076326
TCPcondis-PT-10; otf-ldd-sat; 1; 121.52; 13761971603
Solitaire-PT-EngNC7x7-rf; ldd-sat; 24; 141.494076; 187636299
RwMutex-PT-r0010w0500; ldd-sat; 1; 79.504192; 1524
Angiogenesis-PT-10-rf; ldd-sat; 32; 1200; -1
SmallOperatingSystem-PT-MT0128DC0064-rf; ldd-sat; 48; 4.155128; 261156753
BridgeAndVehicles-PT-V20P10N20; otf-ldd-sat; 1; 1200; -1
BridgeAndVehicles-PT-V20P20N10; ldd-sat; 16; 35.03799; 6732570
RwMutex-PT-r0020w0010; otf-ldd-sat; 1; 29.2; 1048586
RwMutex-PT-r0010w1000; rf-otf-ldd-sat; 32; 9.28; 2024
SmallOperatingSystem-PT-MT0256DC0064; otf-ldd-sat; 24; 52.89; 3372388305
RwMutex-PT-r0020w0010; rf-otf-ldd-sat; 1; 123.95; 1048586
RwMutex-PT-r0020w0010; rf-otf-ldd-sat; 24; 8.91; 1048586
Kanban-PT-0050-rf; ldd-sat; 24; 165.786839; 10425941194901336
Solitaire-PT-EngNC7x7; otf-ldd-sat; 8; 531.71; 187636299
CSRepetitions-PT-04; rf-otf-ldd-sat; 1; 129.9; 30948223090688
SwimmingPool-PT-07; ldd-sat; 40; 509.343194; 4160404431
Angiogenesis-PT-10; rf-otf-ldd-sat; 40; 10.16; 822645885495
PhilosophersDyn-PT-10-rf; ldd-sat; 32; 14.503401; 199051
TCPcondis-PT-10; rf-otf-ldd-sat; 32; 4.66; 13761971603
CSRepetitions-PT-04; rf-otf-ldd-sat; 40; 13.39; 30948223090688
RwMutex-PT-r0010w0500; otf-ldd-sat; 48; 6.53; 1524
SwimmingPool-PT-03; otf-ldd-sat; 32; 1.69; 32209356
BridgeAndVehicles-PT-V20P20N10; rf-otf-ldd-sat; 48; 2.74; 6732570
BridgeAndVehicles-PT-V20P10N10; ldd-sat; 1; 239.298505; 6732570
BridgeAndVehicles-PT-V20P20N10; otf-ldd-sat; 8; 111.29; 6732570
Angiogenesis-PT-10; ldd-sat; 8; 66.405891; 822645885495
SwimmingPool-PT-03; otf-ldd-sat; 8; 2.23; 32209356
SwimmingPool-PT-07; rf-otf-ldd-sat; 8; 1200; -1
SwimmingPool-PT-02; ldd-sat; 16; 0.152438; 3408031
RwMutex-PT-r0010w1000; rf-otf-ldd-sat; 16; 11.9; 2024
RwMutex-PT-r0010w2000; rf-otf-ldd-sat; 8; 73.25; 3024
Kanban-PT-0050; otf-ldd-sat; 32; 67.37; 0
RwMutex-PT-r0010w1000; otf-ldd-sat; 48; 24.26; 2024
SwimmingPool-PT-02; otf-ldd-sat; 32; 0.69; 3408031
Kanban-PT-0050; otf-ldd-sat; 48; 48.92; 0
PhilosophersDyn-PT-10; rf-otf-ldd-sat; 8; 233.15; 199051
RwMutex-PT-r0010w0500; otf-ldd-sat; 32; 5.98; 1524
RwMutex-PT-r0010w0500; ldd-sat; 8; 11.224075; 1524
CSRepetitions-PT-04; ldd-sat; 40; 14.131792; 30948223090688
QuasiCertifProtocol-PT-06; rf-otf-ldd-sat; 8; 7.29; 2271960
BridgeAndVehicles-PT-V20P10N10; otf-ldd-sat; 48; 48.43; 6732570
Dekker-PT-020; otf-ldd-sat; 48; 1200; -1
CSRepetitions-PT-04; ldd-sat; 48; 12.350889; 30948223090688
RwMutex-PT-r0010w2000-rf; ldd-sat; 32; 13.175761; 3024
SmallOperatingSystem-PT-MT0128DC0064; otf-ldd-sat; 24; 11.32; 261156753
SmallOperatingSystem-PT-MT0128DC0064; rf-otf-ldd-sat; 40; 7.73; 261156753
SmallOperatingSystem-PT-MT0256DC0064-rf; ldd-sat; 24; 377.506457; 3372388305
BridgeAndVehicles-PT-V20P10N10; ldd-sat; 24; 27.006774; 6732570
CSRepetitions-PT-04; otf-ldd-sat; 16; 24.63; 30948223090688
SwimmingPool-PT-02-rf; ldd-sat; 32; 1.78262; 3408031
SmallOperatingSystem-PT-MT0256DC0064; otf-ldd-sat; 8; 109.76; 3372388305
Kanban-PT-0050; ldd-sat; 24; 9.08294; 10425941194901336
Solitaire-PT-EngNC7x7-rf; ldd-sat; 8; 344.992034; 187636299
SwimmingPool-PT-02-rf; ldd-sat; 48; 1.402676; 3408031
QuasiCertifProtocol-PT-06; rf-otf-ldd-sat; 40; 2.46; 2271960
RwMutex-PT-r0010w1000; rf-otf-ldd-sat; 24; 9.93; 2024
LamportFastMutEx-PT-5; rf-otf-ldd-sat; 24; 19.84; 530682432
QuasiCertifProtocol-PT-06; otf-ldd-sat; 24; 0.74; 2271960
